x, y, z
0.434470, -0.135450, -0.004246
0.434582, -0.135092, -0.004099
0.434693, -0.134735, -0.003951
0.434803, -0.134377, -0.003804
0.434914, -0.134019, -0.003657
0.435134, -0.133303, -0.003367
0.435353, -0.132585, -0.003082
0.435571, -0.131867, -0.002800
0.435788, -0.131148, -0.002522
0.436004, -0.130428, -0.002248
0.436219, -0.129707, -0.001978
0.436433, -0.128985, -0.001713
0.436646, -0.128262, -0.001451
0.436858, -0.127538, -0.001194
0.437069, -0.126813, -0.000942
0.437279, -0.126087, -0.000694
0.437488, -0.125360, -0.000451
0.437696, -0.124632, -0.000212
0.437903, -0.123903, 0.000025
0.438109, -0.123174, 0.000258
0.438314, -0.122443, 0.000484
0.438517, -0.121711, 0.000705
0.438720, -0.120978, 0.000920
0.438922, -0.120243, 0.001127
0.439123, -0.119508, 0.001328
0.439323, -0.118771, 0.001522
0.439522, -0.118032, 0.001709
0.439720, -0.117292, 0.001888
0.439917, -0.116551, 0.002061
0.440113, -0.115808, 0.002226
0.440308, -0.115064, 0.002383
0.440502, -0.114319, 0.002531
0.440696, -0.113571, 0.002670
0.440888, -0.112822, 0.002799
0.441079, -0.112071, 0.002918
0.441270, -0.111319, 0.003029
0.441459, -0.110565, 0.003132
0.441648, -0.109810, 0.003228
0.441835, -0.109054, 0.003317
0.442022, -0.108295, 0.003396
0.442207, -0.107535, 0.003463
0.442392, -0.106772, 0.003513
0.442576, -0.106006, 0.003542
0.442760, -0.105235, 0.003547
0.442944, -0.104461, 0.003526
0.443126, -0.103683, 0.003481
0.443309, -0.102901, 0.003410
0.443491, -0.102114, 0.003307
0.443672, -0.101321, 0.003168
0.443854, -0.100522, 0.002986
0.443945, -0.100118, 0.002870
0.444037, -0.099711, 0.002728
0.444129, -0.099298, 0.002549
0.444223, -0.098877, 0.002310
0.444300, -0.098532, 0.002064
0.444339, -0.098357, 0.001928
0.444378, -0.098179, 0.001764
0.444399, -0.098085, 0.001655
0.444410, -0.098036, 0.001580
0.444416, -0.098009, 0.001529
0.444423, -0.097977, 0.001441
0.444424, -0.097970, 0.001257
0.444422, -0.097981, 0.001205
0.444416, -0.098009, 0.001127
0.444402, -0.098069, 0.001011
0.444374, -0.098199, 0.000841
0.444344, -0.098336, 0.000714
0.444281, -0.098620, 0.000540
0.444199, -0.098985, 0.000392
0.444117, -0.099353, 0.000260
0.444034, -0.099723, 0.000143
0.443951, -0.100095, 0.000044
0.443781, -0.100844, -0.000123
0.443610, -0.101595, -0.000274
0.443437, -0.102347, -0.000412
0.443262, -0.103101, -0.000538
0.443086, -0.103856, -0.000654
0.442908, -0.104612, -0.000762
0.442729, -0.105369, -0.000862
0.442548, -0.106126, -0.000957
0.442365, -0.106883, -0.001048
0.442182, -0.107641, -0.001136
0.441997, -0.108398, -0.001222
0.441810, -0.109155, -0.001308
0.441622, -0.109912, -0.001394
0.441434, -0.110669, -0.001481
0.441243, -0.111425, -0.001568
0.441052, -0.112181, -0.001655
0.440859, -0.112936, -0.001742
0.440665, -0.113691, -0.001829
0.440469, -0.114446, -0.001916
0.440273, -0.115200, -0.002003
0.440075, -0.115954, -0.002090
0.439875, -0.116708, -0.002176
0.439675, -0.117462, -0.002263
0.439473, -0.118215, -0.002350
0.439270, -0.118967, -0.002437
0.439065, -0.119720, -0.002524
0.438859, -0.120472, -0.002611
0.438652, -0.121224, -0.002697
0.438444, -0.121975, -0.002784
0.438235, -0.122726, -0.002871
0.438024, -0.123476, -0.002958
0.437811, -0.124227, -0.003045
0.437598, -0.124977, -0.003131
0.437383, -0.125726, -0.003218
0.437167, -0.126475, -0.003305
0.436950, -0.127224, -0.003392
0.436731, -0.127972, -0.003479
0.436512, -0.128717, -0.003587
0.436291, -0.129464, -0.003678
0.436069, -0.130211, -0.003768
0.435845, -0.130958, -0.003859
0.435621, -0.131704, -0.003949
0.435394, -0.132449, -0.004040
0.435167, -0.133194, -0.004130
0.434938, -0.133939, -0.004220
0.434824, -0.134311, -0.004266
0.434708, -0.134684, -0.004311
0.434593, -0.135056, -0.004356
0.434477, -0.135428, -0.004401
