x, y, z
0.257503, -0.099225, -0.016474
0.257779, -0.098506, -0.016061
0.258053, -0.097787, -0.015649
0.258324, -0.097067, -0.015238
0.258594, -0.096345, -0.014828
0.259129, -0.094899, -0.014014
0.259656, -0.093447, -0.013210
0.260175, -0.091990, -0.012413
0.260688, -0.090528, -0.011625
0.261193, -0.089061, -0.010846
0.261690, -0.087589, -0.010075
0.262180, -0.086112, -0.009313
0.262662, -0.084630, -0.008560
0.263136, -0.083143, -0.007816
0.263603, -0.081650, -0.007083
0.264062, -0.080153, -0.006358
0.264514, -0.078650, -0.005644
0.264957, -0.077143, -0.004939
0.265393, -0.075632, -0.004237
0.265820, -0.074116, -0.003545
0.266240, -0.072594, -0.002865
0.266651, -0.071067, -0.002198
0.267055, -0.069534, -0.001544
0.267451, -0.067995, -0.000905
0.267839, -0.066450, -0.000280
0.268219, -0.064898, 0.000330
0.268591, -0.063341, 0.000925
0.268955, -0.061778, 0.001505
0.269311, -0.060208, 0.002070
0.269658, -0.058632, 0.002619
0.269998, -0.057050, 0.003151
0.270329, -0.055461, 0.003665
0.270651, -0.053864, 0.004158
0.270965, -0.052260, 0.004630
0.271271, -0.050649, 0.005083
0.271568, -0.049032, 0.005517
0.271856, -0.047408, 0.005934
0.272136, -0.045778, 0.006336
0.272406, -0.044143, 0.006724
0.272667, -0.042501, 0.007092
0.272919, -0.040851, 0.007433
0.273162, -0.039189, 0.007738
0.273397, -0.037514, 0.008000
0.273624, -0.035823, 0.008209
0.273842, -0.034118, 0.008366
0.274051, -0.032396, 0.008470
0.274251, -0.030659, 0.008518
0.274441, -0.028902, 0.008500
0.274623, -0.027124, 0.008405
0.274795, -0.025320, 0.008218
0.274878, -0.024403, 0.008072
0.274959, -0.023471, 0.007871
0.275039, -0.022518, 0.007592
0.275118, -0.021530, 0.007186
0.275181, -0.020709, 0.006746
0.275212, -0.020291, 0.006496
0.275244, -0.019857, 0.006190
0.275261, -0.019624, 0.005978
0.275270, -0.019496, 0.005830
0.275275, -0.019424, 0.005727
0.275281, -0.019331, 0.005546
0.275286, -0.019269, 0.005152
0.275285, -0.019282, 0.005036
0.275282, -0.019322, 0.004860
0.275274, -0.019426, 0.004594
0.275257, -0.019671, 0.004196
0.275238, -0.019939, 0.003886
0.275195, -0.020521, 0.003438
0.275137, -0.021288, 0.003024
0.275076, -0.022064, 0.002645
0.275012, -0.022849, 0.002298
0.274944, -0.023643, 0.001988
0.274802, -0.025249, 0.001435
0.274648, -0.026864, 0.000915
0.274485, -0.028485, 0.000424
0.274311, -0.030111, -0.000043
0.274127, -0.031743, -0.000487
0.273933, -0.033378, -0.000914
0.273729, -0.035016, -0.001327
0.273514, -0.036655, -0.001727
0.273289, -0.038296, -0.002120
0.273054, -0.039937, -0.002506
0.272809, -0.041578, -0.002888
0.272554, -0.043217, -0.003269
0.272289, -0.044854, -0.003651
0.272015, -0.046490, -0.004034
0.271731, -0.048124, -0.004418
0.271437, -0.049756, -0.004802
0.271133, -0.051386, -0.005186
0.270819, -0.053014, -0.005570
0.270495, -0.054641, -0.005953
0.270162, -0.056265, -0.006337
0.269819, -0.057888, -0.006720
0.269466, -0.059509, -0.007103
0.269104, -0.061127, -0.007486
0.268732, -0.062743, -0.007870
0.268350, -0.064357, -0.008253
0.267958, -0.065968, -0.008636
0.267557, -0.067577, -0.009020
0.267146, -0.069184, -0.009403
0.266725, -0.070788, -0.009787
0.266295, -0.072390, -0.010170
0.265855, -0.073989, -0.010553
0.265406, -0.075585, -0.010937
0.264947, -0.077179, -0.011320
0.264478, -0.078770, -0.011704
0.264000, -0.080358, -0.012087
0.263512, -0.081943, -0.012470
0.263015, -0.083525, -0.012854
0.262512, -0.085092, -0.013283
0.261997, -0.086666, -0.013674
0.261472, -0.088237, -0.014065
0.260938, -0.089805, -0.014456
0.260394, -0.091370, -0.014847
0.259841, -0.092931, -0.015238
0.259278, -0.094489, -0.015629
0.258707, -0.096043, -0.016020
0.258417, -0.096819, -0.016216
0.258125, -0.097595, -0.016411
0.257831, -0.098369, -0.016607
0.257535, -0.099142, -0.016802
