x, y, z
0.471097, -0.138099, -0.001824
0.471147, -0.137928, -0.001757
0.471197, -0.137757, -0.001689
0.471247, -0.137586, -0.001622
0.471297, -0.137415, -0.001555
0.471397, -0.137073, -0.001423
0.471497, -0.136730, -0.001292
0.471596, -0.136387, -0.001163
0.471695, -0.136043, -0.001037
0.471794, -0.135700, -0.000912
0.471893, -0.135356, -0.000789
0.471992, -0.135011, -0.000668
0.472090, -0.134667, -0.000549
0.472188, -0.134321, -0.000432
0.472287, -0.133976, -0.000318
0.472384, -0.133630, -0.000205
0.472482, -0.133284, -0.000095
0.472580, -0.132938, 0.000013
0.472677, -0.132591, 0.000121
0.472774, -0.132244, 0.000226
0.472871, -0.131897, 0.000329
0.472968, -0.131549, 0.000428
0.473065, -0.131201, 0.000525
0.473162, -0.130852, 0.000618
0.473258, -0.130502, 0.000709
0.473354, -0.130153, 0.000795
0.473451, -0.129802, 0.000879
0.473547, -0.129451, 0.000959
0.473643, -0.129100, 0.001036
0.473738, -0.128748, 0.001109
0.473834, -0.128396, 0.001179
0.473930, -0.128043, 0.001244
0.474025, -0.127689, 0.001305
0.474120, -0.127335, 0.001361
0.474215, -0.126980, 0.001412
0.474311, -0.126624, 0.001460
0.474405, -0.126268, 0.001503
0.474500, -0.125911, 0.001544
0.474595, -0.125554, 0.001581
0.474689, -0.125196, 0.001614
0.474784, -0.124837, 0.001640
0.474878, -0.124477, 0.001659
0.474973, -0.124116, 0.001668
0.475068, -0.123754, 0.001665
0.475162, -0.123389, 0.001650
0.475257, -0.123023, 0.001624
0.475352, -0.122655, 0.001585
0.475448, -0.122286, 0.001531
0.475543, -0.121914, 0.001460
0.475639, -0.121539, 0.001368
0.475687, -0.121350, 0.001311
0.475736, -0.121159, 0.001241
0.475785, -0.120966, 0.001153
0.475835, -0.120770, 0.001037
0.475876, -0.120609, 0.000919
0.475896, -0.120528, 0.000853
0.475917, -0.120445, 0.000775
0.475928, -0.120402, 0.000722
0.475934, -0.120379, 0.000686
0.475937, -0.120367, 0.000662
0.475941, -0.120352, 0.000620
0.475941, -0.120350, 0.000533
0.475940, -0.120356, 0.000509
0.475936, -0.120369, 0.000472
0.475929, -0.120398, 0.000417
0.475913, -0.120460, 0.000338
0.475897, -0.120525, 0.000278
0.475863, -0.120660, 0.000198
0.475819, -0.120833, 0.000130
0.475775, -0.121006, 0.000070
0.475730, -0.121181, 0.000017
0.475686, -0.121356, -0.000027
0.475595, -0.121710, -0.000102
0.475505, -0.122064, -0.000168
0.475413, -0.122419, -0.000229
0.475322, -0.122774, -0.000283
0.475230, -0.123130, -0.000333
0.475137, -0.123487, -0.000379
0.475044, -0.123844, -0.000422
0.474951, -0.124201, -0.000462
0.474857, -0.124558, -0.000500
0.474763, -0.124916, -0.000536
0.474669, -0.125273, -0.000572
0.474575, -0.125631, -0.000608
0.474480, -0.125988, -0.000644
0.474385, -0.126345, -0.000680
0.474290, -0.126702, -0.000716
0.474194, -0.127059, -0.000752
0.474098, -0.127416, -0.000788
0.474002, -0.127773, -0.000825
0.473906, -0.128130, -0.000861
0.473809, -0.128487, -0.000897
0.473712, -0.128844, -0.000933
0.473615, -0.129201, -0.000969
0.473518, -0.129557, -0.001005
0.473420, -0.129914, -0.001041
0.473322, -0.130270, -0.001077
0.473224, -0.130627, -0.001114
0.473125, -0.130983, -0.001150
0.473027, -0.131339, -0.001186
0.472928, -0.131695, -0.001222
0.472828, -0.132051, -0.001258
0.472729, -0.132407, -0.001294
0.472629, -0.132763, -0.001330
0.472529, -0.133119, -0.001366
0.472428, -0.133475, -0.001403
0.472328, -0.133831, -0.001439
0.472227, -0.134186, -0.001475
0.472126, -0.134542, -0.001511
0.472025, -0.134896, -0.001557
0.471923, -0.135251, -0.001595
0.471821, -0.135606, -0.001633
0.471719, -0.135961, -0.001671
0.471616, -0.136316, -0.001709
0.471514, -0.136671, -0.001746
0.471411, -0.137026, -0.001784
0.471307, -0.137381, -0.001822
0.471256, -0.137558, -0.001841
0.471204, -0.137735, -0.001860
0.471152, -0.137912, -0.001879
0.471100, -0.138090, -0.001898
