x, y, z
0.202280, -0.091999, -0.022044
0.202631, -0.091224, -0.021534
0.202978, -0.090448, -0.021024
0.203323, -0.089670, -0.020516
0.203665, -0.088891, -0.020009
0.204341, -0.087326, -0.019002
0.205006, -0.085753, -0.018005
0.205660, -0.084172, -0.017018
0.206304, -0.082583, -0.016040
0.206935, -0.080986, -0.015071
0.207556, -0.079382, -0.014112
0.208166, -0.077770, -0.013162
0.208764, -0.076150, -0.012224
0.209350, -0.074522, -0.011295
0.209925, -0.072887, -0.010378
0.210488, -0.071244, -0.009471
0.211040, -0.069593, -0.008575
0.211580, -0.067934, -0.007690
0.212107, -0.066271, -0.006807
0.212622, -0.064599, -0.005937
0.213125, -0.062920, -0.005080
0.213616, -0.061232, -0.004237
0.214095, -0.059536, -0.003409
0.214561, -0.057831, -0.002597
0.215016, -0.056117, -0.001802
0.215458, -0.054395, -0.001023
0.215888, -0.052664, -0.000261
0.216305, -0.050924, 0.000484
0.216709, -0.049175, 0.001213
0.217100, -0.047418, 0.001924
0.217479, -0.045652, 0.002616
0.217844, -0.043876, 0.003286
0.218196, -0.042090, 0.003935
0.218535, -0.040293, 0.004560
0.218860, -0.038487, 0.005162
0.219172, -0.036672, 0.005744
0.219469, -0.034848, 0.006307
0.219752, -0.033017, 0.006853
0.220020, -0.031178, 0.007384
0.220274, -0.029329, 0.007892
0.220514, -0.027469, 0.008370
0.220740, -0.025594, 0.008807
0.220951, -0.023702, 0.009196
0.221148, -0.021789, 0.009526
0.221330, -0.019856, 0.009797
0.221496, -0.017902, 0.010010
0.221647, -0.015927, 0.010160
0.221782, -0.013926, 0.010236
0.221900, -0.011897, 0.010225
0.222001, -0.009833, 0.010113
0.222045, -0.008782, 0.009997
0.222085, -0.007711, 0.009820
0.222120, -0.006612, 0.009555
0.222151, -0.005466, 0.009149
0.222173, -0.004508, 0.008695
0.222182, -0.004019, 0.008435
0.222191, -0.003508, 0.008111
0.222195, -0.003232, 0.007883
0.222197, -0.003079, 0.007722
0.222198, -0.002992, 0.007609
0.222200, -0.002876, 0.007409
0.222201, -0.002784, 0.006965
0.222201, -0.002792, 0.006833
0.222200, -0.002829, 0.006632
0.222199, -0.002932, 0.006324
0.222196, -0.003188, 0.005859
0.222191, -0.003476, 0.005493
0.222180, -0.004114, 0.004953
0.222163, -0.004964, 0.004442
0.222142, -0.005826, 0.003970
0.222117, -0.006699, 0.003533
0.222089, -0.007586, 0.003137
0.222020, -0.009384, 0.002422
0.221936, -0.011193, 0.001745
0.221837, -0.013011, 0.001099
0.221723, -0.014838, 0.000480
0.221592, -0.016671, -0.000114
0.221446, -0.018510, -0.000687
0.221285, -0.020352, -0.001245
0.221107, -0.022197, -0.001790
0.220914, -0.024044, -0.002325
0.220705, -0.025892, -0.002853
0.220480, -0.027739, -0.003377
0.220240, -0.029584, -0.003900
0.219985, -0.031427, -0.004424
0.219714, -0.033267, -0.004948
0.219428, -0.035105, -0.005474
0.219127, -0.036941, -0.006000
0.218810, -0.038773, -0.006526
0.218477, -0.040603, -0.007052
0.218130, -0.042431, -0.007577
0.217767, -0.044255, -0.008102
0.217389, -0.046076, -0.008627
0.216996, -0.047895, -0.009152
0.216587, -0.049709, -0.009677
0.216164, -0.051520, -0.010202
0.215725, -0.053328, -0.010728
0.215271, -0.055132, -0.011253
0.214802, -0.056932, -0.011778
0.214318, -0.058728, -0.012303
0.213819, -0.060520, -0.012829
0.213305, -0.062308, -0.013354
0.212775, -0.064091, -0.013879
0.212232, -0.065870, -0.014404
0.211673, -0.067644, -0.014930
0.211099, -0.069413, -0.015455
0.210511, -0.071178, -0.015980
0.209908, -0.072938, -0.016505
0.209290, -0.074692, -0.017030
0.208663, -0.076426, -0.017607
0.208017, -0.078167, -0.018141
0.207356, -0.079903, -0.018675
0.206681, -0.081633, -0.019209
0.205992, -0.083358, -0.019742
0.205288, -0.085077, -0.020276
0.204569, -0.086790, -0.020810
0.203837, -0.088496, -0.021344
0.203465, -0.089347, -0.021611
0.203090, -0.090197, -0.021878
0.202711, -0.091045, -0.022144
0.202329, -0.091891, -0.022411
