x, y, z
0.443385, -0.136944, -0.003738
0.443484, -0.136621, -0.003605
0.443584, -0.136297, -0.003474
0.443683, -0.135974, -0.003342
0.443782, -0.135651, -0.003211
0.443980, -0.135003, -0.002952
0.444176, -0.134354, -0.002696
0.444372, -0.133705, -0.002445
0.444567, -0.133055, -0.002196
0.444762, -0.132404, -0.001952
0.444955, -0.131752, -0.001711
0.445148, -0.131100, -0.001473
0.445340, -0.130447, -0.001240
0.445531, -0.129793, -0.001011
0.445721, -0.129138, -0.000785
0.445910, -0.128482, -0.000564
0.446099, -0.127825, -0.000347
0.446287, -0.127168, -0.000134
0.446474, -0.126510, 0.000077
0.446660, -0.125851, 0.000285
0.446846, -0.125191, 0.000487
0.447030, -0.124530, 0.000684
0.447214, -0.123868, 0.000875
0.447397, -0.123205, 0.001060
0.447580, -0.122541, 0.001238
0.447761, -0.121875, 0.001411
0.447942, -0.121209, 0.001577
0.448122, -0.120541, 0.001737
0.448302, -0.119872, 0.001890
0.448480, -0.119202, 0.002036
0.448658, -0.118531, 0.002176
0.448835, -0.117858, 0.002307
0.449012, -0.117184, 0.002429
0.449188, -0.116508, 0.002543
0.449363, -0.115831, 0.002648
0.449537, -0.115152, 0.002746
0.449711, -0.114473, 0.002836
0.449883, -0.113792, 0.002920
0.450055, -0.113110, 0.002998
0.450227, -0.112426, 0.003067
0.450397, -0.111741, 0.003125
0.450567, -0.111053, 0.003167
0.450737, -0.110362, 0.003191
0.450906, -0.109668, 0.003193
0.451076, -0.108970, 0.003172
0.451244, -0.108269, 0.003129
0.451413, -0.107565, 0.003062
0.451581, -0.106856, 0.002966
0.451749, -0.106142, 0.002838
0.451918, -0.105423, 0.002671
0.452002, -0.105060, 0.002565
0.452087, -0.104693, 0.002436
0.452173, -0.104322, 0.002273
0.452260, -0.103943, 0.002056
0.452332, -0.103633, 0.001833
0.452368, -0.103476, 0.001709
0.452404, -0.103316, 0.001561
0.452423, -0.103232, 0.001462
0.452433, -0.103188, 0.001395
0.452439, -0.103164, 0.001349
0.452445, -0.103135, 0.001269
0.452447, -0.103129, 0.001103
0.452444, -0.103140, 0.001056
0.452439, -0.103165, 0.000986
0.452426, -0.103220, 0.000881
0.452399, -0.103337, 0.000729
0.452371, -0.103461, 0.000614
0.452312, -0.103717, 0.000458
0.452237, -0.104047, 0.000326
0.452160, -0.104378, 0.000208
0.452083, -0.104712, 0.000104
0.452005, -0.105047, 0.000015
0.451848, -0.105723, -0.000133
0.451689, -0.106400, -0.000267
0.451529, -0.107078, -0.000389
0.451367, -0.107757, -0.000500
0.451204, -0.108438, -0.000602
0.451039, -0.109120, -0.000696
0.450874, -0.109802, -0.000784
0.450707, -0.110484, -0.000868
0.450539, -0.111167, -0.000947
0.450370, -0.111850, -0.001024
0.450200, -0.112533, -0.001100
0.450029, -0.113216, -0.001175
0.449857, -0.113898, -0.001250
0.449683, -0.114580, -0.001326
0.449509, -0.115262, -0.001401
0.449334, -0.115944, -0.001478
0.449157, -0.116625, -0.001554
0.448980, -0.117306, -0.001630
0.448802, -0.117987, -0.001706
0.448622, -0.118667, -0.001781
0.448442, -0.119347, -0.001857
0.448260, -0.120027, -0.001933
0.448078, -0.120707, -0.002009
0.447894, -0.121386, -0.002084
0.447709, -0.122065, -0.002160
0.447524, -0.122744, -0.002236
0.447337, -0.123423, -0.002312
0.447150, -0.124101, -0.002388
0.446961, -0.124779, -0.002464
0.446771, -0.125456, -0.002539
0.446580, -0.126134, -0.002615
0.446389, -0.126811, -0.002691
0.446196, -0.127488, -0.002767
0.446002, -0.128164, -0.002843
0.445807, -0.128840, -0.002919
0.445611, -0.129516, -0.002994
0.445414, -0.130192, -0.003070
0.445217, -0.130864, -0.003166
0.445018, -0.131539, -0.003245
0.444818, -0.132213, -0.003324
0.444617, -0.132887, -0.003403
0.444416, -0.133561, -0.003482
0.444213, -0.134234, -0.003561
0.444009, -0.134907, -0.003640
0.443804, -0.135580, -0.003719
0.443701, -0.135916, -0.003759
0.443598, -0.136252, -0.003798
0.443494, -0.136589, -0.003838
0.443391, -0.136925, -0.003878
